,node_1,node_2,cn,tn,pa,min_triangles,max_triangles,min_cluster,max_cluster,lp_community,louvain_community,weight,label,cr_n1,cr_n2,share_alignment_L,share_alignment_G,share_alignment_N,share_alignment_E,share_alignment_C,share_environment_mountain,share_environment_underdark,share_environment_arctic,share_environment_urban,share_environment_swamp,share_environment_desert,share_environment_coastal,share_environment_hill,share_environment_grassland,share_environment_forest,share_environment_underwater,share_type_aberration,share_type_monstrosity,share_type_dragon,share_type_undead,share_type_elemental,share_type_beast,share_type_construct,share_type_plant,share_type_ooze,share_type_fey,share_type_fiend,share_type_giant,share_type_celestial,share_tag_aarakocra,share_tag_yugoloth,share_tag_demon,share_tag_devil,share_tag_goblinoid,share_tag_bullywug,share_tag_shapechanger,share_tag_gnome,share_tag_elf,share_tag_dwarf,share_tag_titan,share_tag_gith,share_tag_gnoll,share_tag_grimlock,share_tag_human,share_tag_kenku,share_tag_kobold,share_tag_kuo-toa,share_tag_lizardfolk,share_tag_merfolk,share_tag_orc,share_tag_quaggoth,share_tag_sahuagin,share_tag_thri-kreen,share_tag_troglodyte,share_tag_yuan-ti,guessed,predicted_weight
23123,succubus,salamander,1,25,154,6,16,0.10909090909090909,0.17582417582417584,1,0,0.0,0.0,4.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5474824
23134,winter wolf,slithering tracker,1,73,520,5,312,0.15,0.17857142857142858,1,0,0.0,0.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5262815
23150,troll,banshee,7,116,3328,197,242,0.12003968253968254,0.14856711915535445,1,1,0.0,0.0,5.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0871555
23163,stirge,druid,4,95,1386,34,583,0.19924812030075187,0.2222222222222222,1,0,0.0,0.0,0.125,2.0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7983718
23210,mastiff,black earth priest,2,41,238,2,87,0.09523809523809523,0.15508021390374332,1,1,0.0,0.0,0.125,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98855764
23219,ancient black dragon,phoenix,0,23,112,3,21,0.14285714285714285,0.175,1,1,0.0,0.0,21.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3780866
23238,zombie,giant elk,16,230,9129,207,1794,0.11261063335634926,0.1623529411764706,1,0,0.0,0.0,0.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4488075
23248,giant skeleton,quickling,6,159,4598,84,1867,0.11948790896159317,0.2571625344352617,1,0,0.0,0.0,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83766454
23296,canopic golem,skull lord,5,64,799,73,345,0.3191489361702128,0.5367647058823529,1,0,0.0,0.0,13.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6868801
23311,giant vulture,giant lizard,7,75,1316,43,316,0.11375661375661375,0.2923219241443108,1,0,0.0,0.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1113564
23331,elder brain,star spawn hulk,1,33,252,19,26,0.12380952380952381,0.2878787878787879,1,0,0.0,0.0,14.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4608976
23346,young blue dragon,sahuagin,3,46,504,27,67,0.17647058823529413,0.17724867724867724,1,1,0.0,0.0,9.0,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.065185
23371,beholder,ancient red dragon,4,73,1312,65,114,0.1310483870967742,0.13902439024390245,1,0,0.0,0.0,13.0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99565685
23384,orc claw of luthic,pegasus,2,108,800,11,491,0.09919191919191919,0.39285714285714285,1,0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6063152
23401,owlbear,ice troll,7,100,2496,200,386,0.15082956259426847,0.3421985815602837,1,0,0.0,0.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8207634
23437,fiendish orc,yeenoghu,9,112,1840,67,1557,0.3526315789473684,0.37195413282369805,1,1,0.0,0.0,4.0,24.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8246702
23481,enormous tentacle,frost giant zombie,2,48,432,15,141,0.22380952380952382,0.22727272727272727,1,1,0.0,0.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6359931
23485,groff,ashen rider,3,70,696,15,550,0.22727272727272727,0.33272837265577737,1,0,0.0,0.0,4.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7297665
23492,elder brain dragon,neothelid,1,35,196,5,66,0.1746031746031746,0.23809523809523808,1,1,0.0,0.0,22.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62378246
23535,carrion crawler,lion,3,68,1120,86,123,0.1576923076923077,0.2275132275132275,1,0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5931424
23539,necromancer,death knight,11,116,2835,140,472,0.145679012345679,0.23529411764705882,1,1,0.0,0.0,9.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2234603
23542,war priest,swarm of cranium rats,4,69,848,29,275,0.1995645863570392,0.24166666666666667,1,1,0.0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2395254
23546,stone giant,mammoth,6,84,1643,81,231,0.1676342525399129,0.17419354838709677,1,0,0.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0404068
23566,venom troll,abjurer wizard,3,57,572,27,238,0.25158562367864695,0.34615384615384615,1,0,0.0,0.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6887867
23572,giant constrictor snake,bheur hag,2,126,1944,36,529,0.09155417099342333,0.23529411764705882,1,1,0.0,0.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6688371
23589,swarm of wasps,winged kobold,2,29,210,22,26,0.20952380952380953,0.2857142857142857,1,1,0.0,0.0,0.5,0.25,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0561424
23605,mage,transmuter wizard,5,122,1605,48,731,0.12890142831952037,0.45714285714285713,1,0,0.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9350694
23642,brontosaurus,elephant,2,82,1320,51,479,0.22077922077922077,0.2706214689265537,1,0,0.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83395827
23648,young black dragon,adult blue dragon,4,71,1150,59,455,0.19666666666666666,0.4396135265700483,1,0,0.0,0.0,7.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6197633
23680,phase spider,eater of hope,5,119,2890,66,1231,0.11764705882352941,0.34481792717086834,1,0,0.0,0.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8573348
23689,dracohydra,giff,2,31,198,10,29,0.12554112554112554,0.2777777777777778,1,0,0.0,0.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61642
23699,stirge,young red dragon,2,62,792,34,111,0.11733615221987315,0.2222222222222222,1,0,0.0,0.0,0.125,10.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7964074
23707,brown bear,guardian wolf,14,162,6417,481,726,0.11243571762505844,0.309462915601023,1,0,0.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0733447
23731,blue abishai,daemogoth,9,111,2024,100,1419,0.3706896551724138,0.3952569169960474,1,1,0.0,0.0,17.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87874305
23782,flying snake,gnoll witherling,3,89,1428,42,627,0.2,0.2752414398595259,1,0,0.0,0.0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7178527
23853,clay golem,mummy lord,1,59,798,30,109,0.14285714285714285,0.155049786628734,1,0,0.0,0.0,9.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55460083
23943,greater zombie,velociraptor,12,138,4760,307,1008,0.13476733977172958,0.41739130434782606,1,0,0.0,0.0,5.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.78291863
23946,bearded devil,mercane,2,101,294,3,1442,0.30338733431516934,1.0,1,1,0.0,0.0,3.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.77044255
23959,conjurer,vampire,1,28,187,20,24,0.17647058823529413,0.36363636363636365,1,1,0.0,0.0,6.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42834166
23962,giant badger,wererat,5,64,975,56,117,0.15789473684210525,0.18666666666666668,1,1,0.0,0.0,0.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0927075
23976,adult red dragon,stone cursed,2,59,528,10,157,0.13918439716312056,0.18181818181818182,1,1,0.0,0.0,17.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0665658
23994,spy,minotaur,4,50,600,32,129,0.16842105263157894,0.296551724137931,1,1,0.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0439057
24059,living lightning bolt,golgari shaman,2,41,310,12,73,0.15698924731182795,0.26666666666666666,1,0,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6857802
24128,bandit captain,mimic,12,175,7446,326,910,0.12404870624048706,0.176664725296059,1,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8640932
24132,orc,thug,11,157,6006,282,480,0.11721611721611722,0.13146853146853146,1,1,0.0,0.0,0.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0119101
24168,unicorn,quetzalcoatlus,3,56,780,71,120,0.21846153846153846,0.27586206896551724,1,0,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6842039
24203,duergar,specter,8,178,4557,84,2174,0.18064516129032257,0.20259062529121238,1,0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0905943
24277,spectator,behir,2,42,440,29,59,0.15263157894736842,0.2554112554112554,1,0,0.0,0.0,3.0,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.78807825
24333,arkhan the cruel,husk zombie,3,74,528,12,744,0.34685314685314683,0.42857142857142855,1,0,0.0,0.0,16.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6296774
24349,living blade of disaster,bard,2,38,192,7,91,0.18346774193548387,0.4666666666666667,1,0,0.0,0.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6333762
24366,giant spider,champion,8,128,4015,201,446,0.13535353535353536,0.16971080669710806,1,1,0.0,0.0,1.0,9.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5469334
24379,giant lizard,veteran,5,102,2072,43,401,0.11375661375661375,0.14846353202517587,1,1,0.0,0.0,0.25,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0092465
24405,dire wolf,vegepygmy,4,200,1351,9,1470,0.07933937823834197,0.42857142857142855,1,0,0.0,0.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68233573
24434,fire giant dreadnought,pegasus,7,134,3400,74,491,0.09919191919191919,0.1319073083778966,1,0,0.0,0.0,14.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.784378
24448,assassin vine,intellect devourer,3,54,648,48,86,0.1365079365079365,0.3137254901960784,1,0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68118376
24450,zombie clot,master of cruelties,12,117,3402,625,643,0.3200204813108039,0.4493361285814116,1,1,0.0,0.0,6.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79561293
24465,trapper,psurlon ringer,1,9,18,2,7,0.4666666666666667,0.6666666666666666,1,1,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.82562244
24533,marut,death tyrant,5,125,2914,53,1230,0.11397849462365592,0.28140013726835966,1,0,0.0,0.0,25.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8259695
24577,zombie,beholder,9,211,5728,65,1794,0.11261063335634926,0.1310483870967742,1,0,0.0,0.0,0.25,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.86828554
24581,pari,mummy,13,119,3528,550,785,0.35714285714285715,0.4019457245263697,1,1,0.0,0.0,13.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.928909
24585,treant,giant elk,6,82,1581,57,207,0.12258064516129032,0.1623529411764706,1,0,0.0,0.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0548773
24648,animated tree,deathlock mastermind,3,67,990,47,326,0.20346320346320346,0.3292929292929293,1,0,0.0,0.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5878636
24680,pegasus,warlock of the great old one,4,121,2100,59,491,0.09919191919191919,0.28095238095238095,1,1,0.0,0.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1627523
24700,air elemental,core spawn crawler,1,58,441,8,99,0.08418367346938775,0.2222222222222222,1,1,0.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58855504
24702,giant scorpion,frost salamander,1,64,999,46,87,0.13063063063063063,0.13105413105413105,1,0,0.0,0.0,3.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75689757
24706,enormous tentacle,lion,0,52,480,15,123,0.1576923076923077,0.22727272727272727,1,0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34133333
24713,ogre,lizard king,1,60,324,5,207,0.14465408805031446,0.3333333333333333,1,1,0.0,0.0,2.0,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8987344
24716,blue abishai,warhorse skeleton,6,56,759,100,224,0.3952569169960474,0.42424242424242425,1,1,0.0,0.0,17.0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80853665
24731,frontline medic,werewolf,1,71,840,29,165,0.10714285714285714,0.2761904761904762,1,1,0.0,0.0,0.25,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5455953
24745,enormous tentacle,alhoon,2,26,168,15,16,0.17582417582417584,0.22727272727272727,1,0,0.0,0.0,2.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6919957
24746,moorbounder,giant scorpion,1,44,459,21,46,0.13105413105413105,0.15441176470588236,1,1,0.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68160325
24749,owlbear,deathlock,7,160,5616,200,1668,0.15082956259426847,0.28868120456905505,1,0,0.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72335285
24796,the hungry,gloamwing,3,41,264,17,122,0.23106060606060605,0.6071428571428571,1,0,0.0,0.0,11.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6705706
24808,sword wraith commander,velociraptor,4,93,1700,76,307,0.13476733977172958,0.25333333333333335,1,0,0.0,0.0,8.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.90172434
